city,consultation_fee,degree,dp_score,location,name,npv,profile_url,scraped_at,speciality,year_of_experience
Bangalore,800,MBBS,,HSR Layout,Dr. Gauthami M,,https://www.practo.com/bangalore/doctor/dr-gouthami-m-gynecologist-obstetrician?practice_id=1475322&specialization=Gynecologist&referrer=doctor_listing&page_uid=880f4609-8b3b-4cff-980a-76a8e5cb0f95,2025-08-16T20:06:55.033258,Gynecologist,
Bangalore,800,MBBS,53.0,,Dr. Manonmani,0,https://www.practo.com/bangalore/doctor/dr-manonmani-gynecologist-obstetrician-1/recommended?practice_id=711687&specialization=Gynecologist&referrer=doctor_listing&page_uid=880f4609-8b3b-4cff-980a-76a8e5cb0f95,2025-08-16T20:06:57.980894,Gynecologist,
Bangalore,800,MBBS,53.0,Malleswaram,Dr. Manonmani,0,https://www.practo.com/bangalore/doctor/dr-manonmani-gynecologist-obstetrician-1?practice_id=711687&specialization=Gynecologist&referrer=doctor_listing&page_uid=880f4609-8b3b-4cff-980a-76a8e5cb0f95,2025-08-16T20:07:01.027703,Gynecologist,
Bangalore,500,MBBS,,HSR Layout,Dr. Sanjota P Tiparaddi,,https://www.practo.com/bangalore/doctor/dr-sanjota-p-tiparaddi-obstetrics-gynecology?practice_id=1293926&specialization=Gynecologist&referrer=doctor_listing&page_uid=880f4609-8b3b-4cff-980a-76a8e5cb0f95,2025-08-16T20:07:03.990144,Gynecologist,
Bangalore,800,MBBS,,,Dr. Sahana k,,https://www.practo.com/bangalore/doctor/dr-sahana-k-pediatrician/recommended?practice_id=693783&specialization=Gynecologist&referrer=doctor_listing&page_uid=880f4609-8b3b-4cff-980a-76a8e5cb0f95,2025-08-16T20:07:07.006547,Gynecologist,
Bangalore,800,MBBS,,Banashankari,Dr. Sahana k,,https://www.practo.com/bangalore/doctor/dr-sahana-k-pediatrician?practice_id=693783&specialization=Gynecologist&referrer=doctor_listing&page_uid=880f4609-8b3b-4cff-980a-76a8e5cb0f95,2025-08-16T20:07:09.864876,Gynecologist,
Bangalore,1000,MBBS,88.0,,Dr. Julie Thomas,0,https://www.practo.com/bangalore/doctor/dr-julie-thomas-gynecologist-obstetrician-1-gynecologist-obstetrician/recommended?practice_id=1362746&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:12.871695,Gynecologist,
Bangalore,1000,MBBS,88.0,Electronics City,Dr. Julie Thomas,0,https://www.practo.com/bangalore/doctor/dr-julie-thomas-gynecologist-obstetrician-1-gynecologist-obstetrician?practice_id=1362746&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:15.940310,Gynecologist,
Bangalore,700,MBBS,98.0,,Dr. Ananya Polam Reddy,0,https://www.practo.com/bangalore/doctor/ananya-polam-reddy-gynecologist-obstetrician/recommended?practice_id=1423815&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:18.955500,Gynecologist,
Bangalore,700,MBBS,98.0,HSR Layout,Dr. Ananya Polam Reddy,0,https://www.practo.com/bangalore/doctor/ananya-polam-reddy-gynecologist-obstetrician?practice_id=1423815&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:21.976904,Gynecologist,
Bangalore,850,MBBS,,JP Nagar,Dr. Prakruthi S,,https://www.practo.com/bangalore/doctor/prakruthi-s-gynecologist-obstetrician?practice_id=1597778&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:24.949091,Gynecologist,
Bangalore,750,MBBS,,Whitefield,Dr. Kavyashri G M,,https://www.practo.com/bangalore/doctor/kavyashri-g-m-gynecologist-obstetrician?practice_id=1102131&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:27.849948,Gynecologist,
Bangalore,600,MBBS,96.0,,Dr. Nandhini Ravindran,0,https://www.practo.com/bangalore/doctor/dr-nandhini-ravindran-gynecologist-obstetrician/recommended?practice_id=1268822&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:31.039261,Gynecologist,
Bangalore,600,MBBS,96.0,Ulsoor,Dr. Nandhini Ravindran,0,https://www.practo.com/bangalore/doctor/dr-nandhini-ravindran-gynecologist-obstetrician?practice_id=1268822&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:33.928799,Gynecologist,
Bangalore,5500,MBBS,,Hebbal,Dr. Indranil Chakraborty,,https://www.practo.com/bangalore/doctor/dr-indranil-chakraborty-gynecologist-obstetrician?practice_id=637575&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:37.109673,Gynecologist,
Bangalore,600,MBBS,,,Dr. Ashitha A V,,https://www.practo.com/bangalore/doctor/dr-ashitha-a-v-general-physician/recommended?practice_id=1596972&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:39.888515,Gynecologist,
Bangalore,600,MBBS,,KR Puram,Dr. Ashitha A V,,https://www.practo.com/bangalore/doctor/dr-ashitha-a-v-general-physician?practice_id=1596972&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:43.136291,Gynecologist,
Bangalore,600,MBBS,,,Dr. Uthra R,,https://www.practo.com/bangalore/doctor/dr-uthra-r-gynecologist-obstetrician/recommended?practice_id=1422628&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:45.951314,Gynecologist,
Bangalore,600,MBBS,,Kanakpura Road,Dr. Uthra R,,https://www.practo.com/bangalore/doctor/dr-uthra-r-gynecologist-obstetrician?practice_id=1422628&specialization=Gynecologist&referrer=doctor_listing&page_uid=34f56bed-3e31-46f9-b5e3-bb6f330f029c,2025-08-16T20:07:49.162981,Gynecologist,
Bangalore,700,MBBS,,Kothanur,Dr. Samrakshini,,https://www.practo.com/bangalore/doctor/samrakshini-gynecologist-obstetrician?practice_id=1186999&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:07:51.952133,Gynecologist,
Bangalore,500,MBBS,,,Dr. Ashritha Sv,,https://www.practo.com/bangalore/doctor/ashritha-1-obstetrics-gynecology/recommended?practice_id=1454119&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:07:55.047272,Gynecologist,
Bangalore,500,MBBS,,Vijayanagar,Dr. Ashritha Sv,,https://www.practo.com/bangalore/doctor/ashritha-1-obstetrics-gynecology?practice_id=1454119&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:07:58.112437,Gynecologist,
Bangalore,800,MBBS,87.0,,Dr. Manjula Gaekwad M,0,https://www.practo.com/bangalore/doctor/dr-manjula-gaekwad-m-gynecologist-obstetrician/recommended?practice_id=853078&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:01.061317,Gynecologist,
Bangalore,800,MBBS,87.0,Jayanagar,Dr. Manjula Gaekwad M,0,https://www.practo.com/bangalore/doctor/dr-manjula-gaekwad-m-gynecologist-obstetrician?practice_id=853078&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:04.119541,Gynecologist,
Bangalore,800,MBBS,,,Dr. Rubeena Zainab,,https://www.practo.com/bangalore/doctor/rubeena-zainab-gynecologist-obstetrician/recommended?practice_id=750014&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:07.153959,Gynecologist,
Bangalore,800,MBBS,,Indiranagar,Dr. Rubeena Zainab,,https://www.practo.com/bangalore/doctor/rubeena-zainab-gynecologist-obstetrician?practice_id=750014&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:10.252607,Gynecologist,
Bangalore,700,MBBS,95.0,,Dr. Geetha R,0,https://www.practo.com/bangalore/doctor/dr-geetha-r-gynecologist-obstetrician-2/recommended?practice_id=1466762&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:13.061069,Gynecologist,
Bangalore,700,MBBS,95.0,Kasavanahalli,Dr. Geetha R,0,https://www.practo.com/bangalore/doctor/dr-geetha-r-gynecologist-obstetrician-2?practice_id=1466762&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:16.681197,Gynecologist,
Bangalore,1000,MS,95.0,,Dr. Shilpa Kava,0,https://www.practo.com/bangalore/doctor/dr-shilpa-kava-gynecologist-obstetrician-1/recommended?practice_id=1451885&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:19.537274,Gynecologist,
Bangalore,1000,MS,95.0,Sarjapur Road,Dr. Shilpa Kava,0,https://www.practo.com/bangalore/doctor/dr-shilpa-kava-gynecologist-obstetrician-1?practice_id=1451885&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:22.024500,Gynecologist,
Bangalore,800,MBBS,94.0,,Dr. Sowbhagya B,0,https://www.practo.com/bangalore/doctor/dr-soubhagya-gynecologist-obstetrician/recommended?practice_id=711687&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:25.108151,Gynecologist,
Bangalore,800,MBBS,94.0,Malleswaram,Dr. Sowbhagya B,0,https://www.practo.com/bangalore/doctor/dr-soubhagya-gynecologist-obstetrician?practice_id=711687&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:28.017701,Gynecologist,
Bangalore,800,MBBS,64.0,,Dr. Reetu G. Naresh,0,https://www.practo.com/bangalore/doctor/dr-reetu-g-naresh-gynecologist-obstetrician-2/recommended?practice_id=930034&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:31.291749,Gynecologist,
Bangalore,800,MBBS,64.0,VV Puram,Dr. Reetu G. Naresh,0,https://www.practo.com/bangalore/doctor/dr-reetu-g-naresh-gynecologist-obstetrician-2?practice_id=930034&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:34.416785,Gynecologist,
Bangalore,800,MBBS,,,Dr. Priyanka H K,,https://www.practo.com/bangalore/doctor/dr-priyanka-h-k/recommended?practice_id=853078&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:37.214477,Gynecologist,
Bangalore,800,MBBS,,Jayanagar,Dr. Priyanka H K,,https://www.practo.com/bangalore/doctor/dr-priyanka-h-k?practice_id=853078&specialization=Gynecologist&referrer=doctor_listing&page_uid=1c04e820-ab4c-468d-a7e9-38a3a6415b6a,2025-08-16T20:08:40.315122,Gynecologist,
Bangalore,500,DNB,,Varthur,Dr. Janani Chandra R,,https://www.practo.com/bangalore/doctor/janani-chandra-r-gynecologist-obstetrician?practice_id=1425919&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:08:46.155605,Gynecologist,
Bangalore,500,DNB,,,Dr. Janani Chandra R,,https://www.practo.com/bangalore/doctor/janani-chandra-r-gynecologist-obstetrician/recommended?practice_id=1425919&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:08:46.310416,Gynecologist,
Bangalore,1000,MBBS,91.0,,Dr. Aruna Kumari V,0,https://www.practo.com/bangalore/doctor/dr-aruna-kumari-v/recommended?practice_id=1106241&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:08:49.248226,Gynecologist,
Bangalore,1000,MBBS,91.0,Bellandur,Dr. Aruna Kumari V,0,https://www.practo.com/bangalore/doctor/dr-aruna-kumari-v?practice_id=1106241&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:08:52.443072,Gynecologist,
Bangalore,800,MBBS,100.0,,Dr. Aparna N,0,https://www.practo.com/bangalore/doctor/dr-aparna-n-1-gynecologist-obstetrician/recommended?practice_id=759577&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:08:55.191834,Gynecologist,
Bangalore,800,MBBS,100.0,Kalyan Nagar,Dr. Aparna N,0,https://www.practo.com/bangalore/doctor/dr-aparna-n-1-gynecologist-obstetrician?practice_id=759577&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:08:58.257829,Gynecologist,
Bangalore,500,MBBS,,,Dr. Ujwala,,https://www.practo.com/bangalore/doctor/ujwala-3-gynecologist-obstetrician/recommended?practice_id=1379890&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:01.238019,Gynecologist,
Bangalore,500,MBBS,,Jayanagar 8 Block,Dr. Ujwala,,https://www.practo.com/bangalore/doctor/ujwala-3-gynecologist-obstetrician?practice_id=1379890&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:04.325995,Gynecologist,
Bangalore,1000,MBBS,100.0,,Dr. Smrithi D Nayak,0,https://www.practo.com/bangalore/doctor/dr-smrithi-d-nayak-gynecologist-obstetrician/recommended?practice_id=1319951&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:07.689560,Gynecologist,
Bangalore,1000,MBBS,100.0,JP Nagar,Dr. Smrithi D Nayak,0,https://www.practo.com/bangalore/doctor/dr-smrithi-d-nayak-gynecologist-obstetrician?practice_id=1319951&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:10.335055,Gynecologist,
Bangalore,800,MS,100.0,,Dr. Lopamudra Pradhan,0,https://www.practo.com/bangalore/doctor/lopamudra-pradhan-obstetrics-gynecology/recommended?practice_id=702709&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:13.505008,Gynecologist,
Bangalore,800,MS,100.0,Kundalahalli,Dr. Lopamudra Pradhan,0,https://www.practo.com/bangalore/doctor/lopamudra-pradhan-obstetrics-gynecology?practice_id=702709&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:16.082725,Gynecologist,
Bangalore,1000,MBBS,,,Dr. Archana Singh,,https://www.practo.com/bangalore/doctor/archana-kumari-2-gynecologist-obstetrician/recommended?practice_id=1346007&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:19.178323,Gynecologist,
Bangalore,1000,MBBS,,Kanakpura Road,Dr. Archana Singh,,https://www.practo.com/bangalore/doctor/archana-kumari-2-gynecologist-obstetrician?practice_id=1346007&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:22.210307,Gynecologist,
Bangalore,600,MBBS,94.0,,Dr. Jakka Sai Manasa Reddy,0,https://www.practo.com/bangalore/doctor/jakka-sai-manasa-reddy-gynecologist-obstetrician/recommended?practice_id=1466123&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:25.534933,Gynecologist,
Bangalore,600,MBBS,94.0,Hoodi,Dr. Jakka Sai Manasa Reddy,0,https://www.practo.com/bangalore/doctor/jakka-sai-manasa-reddy-gynecologist-obstetrician?practice_id=1466123&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:28.316591,Gynecologist,
Bangalore,700,MBBS,89.0,,Dr. Payal Mahapatra,0,https://www.practo.com/bangalore/doctor/dr-payal-mahapatra-1-gynecologist-obstetrician-gynecologist-obstetrician/recommended?practice_id=1233481&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:31.419583,Gynecologist,
Bangalore,700,MBBS,89.0,Marathahalli,Dr. Payal Mahapatra,0,https://www.practo.com/bangalore/doctor/dr-payal-mahapatra-1-gynecologist-obstetrician-gynecologist-obstetrician?practice_id=1233481&specialization=Gynecologist&referrer=doctor_listing&page_uid=5d670476-5c6a-4798-bd4f-173304a3d356,2025-08-16T20:09:34.279390,Gynecologist,
Bangalore,800,MS,100.0,Rajajinagar,Dr. Jnanashree B R,0,https://www.practo.com/bangalore/doctor/dr-jnanashree-deepak-gynecologist-obstetrician-1?practice_id=1423395&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:09:37.326663,Gynecologist,
Bangalore,750,MBBS,98.0,,Dr. Shwetha S. Kamath,0,https://www.practo.com/bangalore/doctor/dr-shwetha-s-kamath/recommended?practice_id=1112919&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:09:40.367567,Gynecologist,
Bangalore,750,MBBS,98.0,RT Nagar,Dr. Shwetha S. Kamath,0,https://www.practo.com/bangalore/doctor/dr-shwetha-s-kamath?practice_id=1112919&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:09:43.601843,Gynecologist,
Bangalore,1000,MBBS,97.0,,Dr. Poornima. M,0,https://www.practo.com/bangalore/doctor/dr-poornima-m-gynaecology/recommended?practice_id=939499&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:09:46.426158,Gynecologist,
Bangalore,1000,MBBS,97.0,Old Airport Road,Dr. Poornima. M,0,https://www.practo.com/bangalore/doctor/dr-poornima-m-gynaecology?practice_id=939499&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:09:49.393495,Gynecologist,
Bangalore,700,MBBS,90.0,,Dr. Aparnaa Panda,0,https://www.practo.com/bangalore/doctor/aparnaa-panda-gynecologist-obstetrician/recommended?practice_id=1069213&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:09:52.431481,Gynecologist,
Bangalore,700,MBBS,90.0,BTM Layout 2nd Stage,Dr. Aparnaa Panda,0,https://www.practo.com/bangalore/doctor/aparnaa-panda-gynecologist-obstetrician?practice_id=1069213&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:09:55.561011,Gynecologist,
Bangalore,500,MBBS,,,Dr. Vijayalaxmi Koppad,,https://www.practo.com/bangalore/doctor/dr-vijayalaxmi-koppad-gynecologist-obstetrician/recommended?practice_id=1604410&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:09:58.377792,Gynecologist,
Bangalore,500,MBBS,,Whitefield,Dr. Vijayalaxmi Koppad,,https://www.practo.com/bangalore/doctor/dr-vijayalaxmi-koppad-gynecologist-obstetrician?practice_id=1604410&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:10:01.331170,Gynecologist,
Bangalore,1000,MBBS,100.0,,Dr. Divya L,0,https://www.practo.com/bangalore/doctor/divya-l-obstetrics-gynecology/recommended?practice_id=918580&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:10:04.373122,Gynecologist,
Bangalore,1000,MBBS,100.0,Yeshwanthpur,Dr. Divya L,0,https://www.practo.com/bangalore/doctor/divya-l-obstetrics-gynecology?practice_id=918580&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:10:07.367298,Gynecologist,
Bangalore,900,MBBS,,,Dr. Kavita Peter Gonsalves,,https://www.practo.com/bangalore/doctor/dr-kavita-peter-gonsalves-gynecologist-obstetrician/recommended?practice_id=1422814&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:10:10.374421,Gynecologist,
Bangalore,900,MBBS,,Bommanahalli,Dr. Kavita Peter Gonsalves,,https://www.practo.com/bangalore/doctor/dr-kavita-peter-gonsalves-gynecologist-obstetrician?practice_id=1422814&specialization=Gynecologist&referrer=doctor_listing&page_uid=82ab63f9-d614-4b38-aa7c-bec2ce9d488d,2025-08-16T20:10:13.657544,Gynecologist,
